Product_id,Product_category,Product_launch_date,Product_launch_Time,Product_source,google_search-keyword
SH594652XH,platinum,12-02-2020,10:44:00,website,
UX232594MF,platinum,12-02-2020,10:50:46,google,sell online
YZ323142UM,sliver,12-02-2020,10:51:54,website,
GU825621XS,platinum,12-02-2020,11:05:57,google,bulkpro
RV704464QV,sliver,12-02-2020,11:06:52,website,
MF983496DR,platinum,12-02-2020,11:11:19,tele-sales,
FG689079AM,sliver,12-02-2020,11:17:14,website,
SY664888VJ,platinum,12-02-2020,11:32:58,google,sell in bulk online
WJ447869KB,sliver,12-02-2020,11:50:01,android,
LM399315VI,sliver,12-02-2020,11:51:09,website,
DL745822XR,platinum,12-02-2020,11:52:17,website,
EG594747KF,platinum,12-02-2020,11:59:22,website,
UR293922VL,platinum,12-02-2020,12:07:11,google,sell online
JT136795JI,platinum,12-02-2020,12:07:44,tele-sales,
YO819020JB,platinum,12-02-2020,12:31:07,google,bulkpro
EF861618IF,sliver,12-02-2020,12:34:00,website,
BD878422JE,platinum,12-02-2020,12:38:04,website,
FI894551PG,sliver,12-02-2020,12:38:39,website,
FT739968HM,platinum,12-02-2020,12:43:48,facebook,
LV354219IV,platinum,12-02-2020,12:46:57,tele-sales,
NS917299MU,platinum,12-02-2020,12:47:17,google,sell online
FO541695LH,platinum,12-02-2020,12:51:02,android,
DE558283NH,platinum,12-02-2020,12:59:00,google,bulkpro
AG511572RD,sliver,12-02-2020,12:59:10,google,sell online
JX832687VN,sliver,12-02-2020,13:02:39,website,
CE669355IJ,platinum,12-02-2020,13:07:25,website,
IV817840XP,platinum,12-02-2020,13:28:42,website,
GV923337XH,platinum,12-02-2020,13:29:36,website,
KZ614830RI,platinum,12-02-2020,13:30:11,google,sell in bulk online
YB829164ZC,platinum,12-02-2020,13:37:15,google,sell in bulk online
UU884136JR,gold,12-02-2020,13:46:53,website,
ZR599351WM,platinum,12-02-2020,13:56:51,website,
AY465966WU,platinum,12-02-2020,13:56:59,website,
YQ393890MU,platinum,12-02-2020,13:59:56,website,
FP497570YH,platinum,12-02-2020,14:08:02,google,bulkpro
PB657672EB,platinum,12-02-2020,14:13:44,google,bulkpro
LO898325LD,platinum,12-02-2020,14:23:00,android,
BS807166MQ,platinum,12-02-2020,14:33:01,tele-sales,
AI555826UW,platinum,12-02-2020,14:47:50,google,sell on flipkart
AT851732UD,sliver,12-02-2020,15:33:18,website,
SY245153EG,platinum,12-02-2020,15:39:26,tele-sales,
EA727699CT,gold,12-02-2020,15:43:40,google,bulkpro
KC282563TO,platinum,12-02-2020,15:44:20,tele-sales,
DG781397QI,platinum,12-02-2020,16:02:35,google,bulkpro
TP861553ZR,platinum,12-02-2020,16:08:42,website,
MW225070XX,gold,12-02-2020,16:17:19,android,
QS865354YL,platinum,12-02-2020,16:19:28,website,
HE946344QP,platinum,12-02-2020,16:40:32,tele-sales,
GV712181VL,gold,12-02-2020,17:00:35,website,
VV371837GM,bronze,12-02-2020,17:05:53,google,sell in bulk online
IK953386RE,platinum,12-02-2020,17:20:40,google,sell online
DM747715MV,sliver,12-02-2020,17:30:28,google,sell online
OA529616HO,platinum,12-02-2020,17:43:22,website,
JY576718RU,platinum,12-02-2020,17:56:06,google,sell in bulk online
KD204390YN,platinum,12-02-2020,18:04:41,google,bulkpro
VX335631IK,sliver,12-02-2020,18:49:57,google,sell in bulk online
AR381723DU,platinum,12-02-2020,18:52:43,website,
FD364887XJ,platinum,12-02-2020,19:02:19,website,
MF812769MC,platinum,12-02-2020,19:04:26,website,
QR621222JQ,gold,12-02-2020,19:07:26,website,
SY343426VS,platinum,12-02-2020,19:27:31,google,sell in bulk online
LZ321312PB,sliver,12-02-2020,19:34:56,google,sell on amazon
BN904182YN,platinum,12-02-2020,19:42:45,website,
QR112353RV,platinum,12-02-2020,19:48:22,tele-sales,
DK867178FY,sliver,12-02-2020,20:06:56,android,
BA911625NS,platinum,12-02-2020,20:21:10,google,sell on amazon
MA447333NI,platinum,12-02-2020,20:26:17,website,
ZW437817MG,sliver,12-02-2020,20:36:49,google,sell in bulk online
PT857922ZH,bronze,12-02-2020,20:41:37,website,
LN102936QJ,platinum,12-02-2020,20:44:34,website,
QB178338AH,platinum,12-02-2020,20:51:30,android,
DX143943LI,platinum,12-02-2020,21:11:42,google,sell online
VB478421LN,platinum,12-02-2020,21:37:06,tele-sales,
AQ338811HE,sliver,12-02-2020,21:38:57,website,
AO662243MZ,sliver,12-02-2020,22:03:57,website,
YU539160LS,platinum,12-02-2020,22:13:07,google,sell on amazon
CP755495PN,gold,12-02-2020,22:42:15,google,bulkpro
TD914117YC,platinum,12-02-2020,22:42:34,website,
SA157031LV,platinum,12-02-2020,22:47:41,website,
EX547783WH,platinum,12-02-2020,22:57:03,google,sell online
KW235889ZY,platinum,12-02-2020,22:58:05,website,
CQ168159DM,platinum,12-02-2020,23:46:48,facebook,
VZ492033RG,platinum,12-02-2020,23:51:16,google,bulkpro
TU537533ON,platinum,13-02-2020,0:04:32,website,
CM398310OM,bronze,13-02-2020,0:06:45,google,sell in bulk online
JU573487GF,platinum,13-02-2020,0:12:40,website,
VN565670EZ,platinum,13-02-2020,0:15:13,google,bulkpro
AB415367VK,platinum,13-02-2020,0:21:57,google,sell in bulk online
OD347931DY,platinum,13-02-2020,0:40:41,android,
CD665594DA,sliver,13-02-2020,1:20:26,website,
PK181653OA,sliver,13-02-2020,1:38:10,website,
XX782251TA,sliver,13-02-2020,2:23:08,website,
GR397892AR,platinum,13-02-2020,2:37:18,google,sell online
GQ138872IF,sliver,13-02-2020,2:49:49,google,sell on amazon
SK564031AD,platinum,13-02-2020,2:55:40,google,sell online
CY205261BY,sliver,13-02-2020,3:25:15,google,sell online
EW236691OR,platinum,13-02-2020,5:06:13,google,bulkpro
OF879378RU,platinum,13-02-2020,5:25:42,website,
PU143694AM,platinum,13-02-2020,6:38:22,website,
QZ137561SY,platinum,13-02-2020,6:47:28,website,
EW828334BL,platinum,13-02-2020,7:40:51,website,
SR364390DV,sliver,13-02-2020,9:13:04,website,
ZE226695RZ,sliver,13-02-2020,9:16:51,website,
NV409725HN,sliver,13-02-2020,9:46:14,website,
CG742093EK,platinum,13-02-2020,10:41:18,website,
CU182277ZB,platinum,13-02-2020,10:42:42,website,
LJ898195ZL,platinum,13-02-2020,10:47:06,google,bulkpro
LX442718CV,platinum,13-02-2020,10:48:00,google,bulkpro
OA794966PP,sliver,13-02-2020,10:51:26,website,
UO256065TZ,platinum,13-02-2020,10:56:04,website,
RI523855FN,platinum,13-02-2020,11:30:05,website,
IG208627YW,platinum,13-02-2020,11:38:36,website,
ZF303369NF,platinum,13-02-2020,11:39:19,website,
FJ968618SH,platinum,13-02-2020,11:42:44,website,
EU969097RW,platinum,13-02-2020,11:44:32,website,
PR144716EY,platinum,13-02-2020,11:49:51,google,bulkpro
IJ536898ZB,platinum,13-02-2020,11:53:24,website,
DY933541DS,gold,13-02-2020,12:03:25,website,
BZ119755RF,platinum,13-02-2020,12:09:06,website,
GT631828JJ,gold,13-02-2020,12:09:48,website,
SR749950ZK,platinum,13-02-2020,12:16:09,website,
YG926382JW,bronze,13-02-2020,12:21:18,google,sell in bulk online
HN234711GG,platinum,13-02-2020,12:21:39,website,
WK355183GG,bronze,13-02-2020,12:21:44,website,
YP668772NZ,platinum,13-02-2020,12:23:00,google,sell in bulk online
IS126273YW,platinum,13-02-2020,12:40:11,website,
VC194229DB,platinum,13-02-2020,12:47:04,whatsapp,
DC337090FN,platinum,13-02-2020,12:58:00,website,
WG555124GK,platinum,13-02-2020,13:07:18,website,
XQ175538HO,platinum,13-02-2020,13:17:49,google,bulkpro
JN877319KJ,platinum,13-02-2020,13:19:04,google,sell in bulk online
GP155787FU,platinum,13-02-2020,13:36:59,tele-sales,
UU716542HC,platinum,13-02-2020,13:45:04,website,
ZY157180SW,platinum,13-02-2020,14:04:53,google,sell on flipkart
CT755461LB,platinum,13-02-2020,14:21:41,website,
MJ249371UO,sliver,13-02-2020,14:38:08,google,sell in bulk online
OD721044CV,sliver,13-02-2020,14:47:56,website,
WV806684QL,platinum,13-02-2020,14:54:33,google,sell in bulk online
VS867727XR,platinum,13-02-2020,14:54:46,website,
JR953018LR,sliver,13-02-2020,14:59:38,google,sell online
FF121219GF,sliver,13-02-2020,15:02:13,website,
CU977915GE,platinum,13-02-2020,15:08:59,website,
MC231650UI,platinum,13-02-2020,15:10:04,google,sell in bulk online
JF762780FU,platinum,13-02-2020,15:12:12,tele-sales,
IS947155UE,sliver,13-02-2020,15:14:58,google,sell in bulk online
CZ426918LG,platinum,13-02-2020,15:20:10,google,sell online
MR311135HG,platinum,13-02-2020,15:34:40,tele-sales,
YS863441RI,platinum,13-02-2020,15:41:09,google,bulkpro
GZ837429YI,sliver,13-02-2020,15:58:03,website,
VM149845HF,sliver,13-02-2020,16:00:10,website,
MR471721MF,sliver,13-02-2020,16:05:23,website,
VE439812BB,sliver,13-02-2020,16:05:50,android,
HH554165BS,platinum,13-02-2020,16:20:19,website,
XX584395MM,sliver,13-02-2020,16:30:17,android,
HN457964LG,bronze,13-02-2020,16:43:18,google,sell online
GU937646IA,bronze,13-02-2020,17:10:56,android,
YY182019UY,platinum,13-02-2020,17:11:58,google,sell on flipkart
HO261863RT,sliver,13-02-2020,17:20:44,google,sell in bulk online
YA827139AK,platinum,13-02-2020,17:35:42,tele-sales,
OC524683AQ,platinum,13-02-2020,17:49:15,tele-sales,
SG322254NF,platinum,13-02-2020,17:55:59,tele-sales,
BN861483AZ,platinum,13-02-2020,18:02:06,tele-sales,
GV871312LI,platinum,13-02-2020,18:04:34,tele-sales,
RL931955NF,sliver,13-02-2020,18:07:50,google,sell in bulk online
YG251695CX,platinum,13-02-2020,18:10:02,android,
TX554449CP,platinum,13-02-2020,18:22:25,tele-sales,
UH109931OF,platinum,13-02-2020,18:24:19,google,sell in bulk online
UV533834CF,platinum,13-02-2020,18:28:21,google,sell in bulk online
YC498641UE,platinum,13-02-2020,18:31:39,google,sell online
KZ133667HG,platinum,13-02-2020,18:34:01,website,
ZR639161SN,platinum,13-02-2020,18:43:41,google,sell in bulk online
GQ898540PZ,sliver,13-02-2020,19:08:24,website,
ZU522044WG,platinum,13-02-2020,19:15:30,tele-sales,
ZK492023MZ,sliver,13-02-2020,19:21:45,website,
HR653530SL,sliver,13-02-2020,19:25:36,website,
JC724595CU,platinum,13-02-2020,19:29:39,google,sell online
CS342764VF,platinum,13-02-2020,19:40:56,android,
OO908774HG,platinum,13-02-2020,19:47:34,website,
DV955151TF,platinum,13-02-2020,19:53:37,tele-sales,
BJ256933TJ,sliver,13-02-2020,20:19:11,whatsapp,
QR247217SC,platinum,13-02-2020,20:23:24,tele-sales,
LK965962GB,sliver,13-02-2020,20:26:49,website,
OO386322PU,gold,13-02-2020,20:27:44,website,
JY419851PH,gold,13-02-2020,20:29:00,website,
TE957864AY,platinum,13-02-2020,20:33:05,google,bulkpro
YX239149DZ,platinum,13-02-2020,20:40:00,google,sell in bulk online
PS384255SA,sliver,13-02-2020,20:41:00,website,
TQ111593PK,platinum,13-02-2020,20:56:15,tele-sales,
VV635467GW,bronze,13-02-2020,21:11:58,google,sell in bulk online
KY425563CF,platinum,13-02-2020,21:12:22,google,sell in bulk online
BV768817PU,platinum,13-02-2020,21:14:29,website,
OU802929MZ,platinum,13-02-2020,21:22:39,tele-sales,
ZY236244NK,platinum,13-02-2020,21:28:00,website,
GV264436YN,sliver,13-02-2020,21:37:34,google,bulkpro
DY805256LB,platinum,13-02-2020,21:38:16,google,sell online
MM515168KN,platinum,13-02-2020,21:38:40,facebook,
XW931690DK,platinum,13-02-2020,21:40:26,android,
RY111336RF,platinum,13-02-2020,21:44:59,google,sell in bulk online
IC226250UO,sliver,13-02-2020,22:01:13,website,
BO502162RX,platinum,13-02-2020,22:09:38,website,
BV358488LA,platinum,13-02-2020,22:24:38,website,
EM233714LY,sliver,13-02-2020,23:52:17,google,sell online
YT634745KP,sliver,14-02-2020,0:14:38,website,
BX954480MK,bronze,14-02-2020,0:27:34,website,
VW407437TM,bronze,14-02-2020,0:42:15,whatsapp,
IH401296OJ,gold,14-02-2020,1:12:02,google,sell in bulk online
KN396032BX,platinum,14-02-2020,2:51:43,google,sell on flipkart
MJ141679TU,platinum,14-02-2020,2:52:46,website,
RE427218RL,sliver,14-02-2020,3:04:53,google,sell on internet
JX735415FE,sliver,14-02-2020,4:05:31,google,sell on amazon
KP168922DI,platinum,14-02-2020,6:45:48,facebook,
TI294415KR,platinum,14-02-2020,6:58:26,google,sell on internet
ST115977WL,platinum,14-02-2020,7:24:57,website,
YH804026FB,sliver,14-02-2020,8:23:38,website,
TV277630MP,platinum,14-02-2020,8:26:30,google,sell online
XM647541GS,sliver,14-02-2020,8:39:55,google,sell online
VT791979PE,platinum,14-02-2020,8:51:09,google,sell on amazon
MU772249VZ,sliver,14-02-2020,9:38:12,android,
LM674217NY,platinum,14-02-2020,9:46:34,website,
GM213070KH,platinum,14-02-2020,9:47:46,website,
HW619955PH,platinum,14-02-2020,9:48:29,google,bulkpro
UV918974FY,platinum,14-02-2020,9:50:47,website,
TA684230RR,platinum,14-02-2020,10:22:43,website,
BY194549WQ,platinum,14-02-2020,10:47:40,website,
GE522157QS,platinum,14-02-2020,10:51:25,tele-sales,
QE177662KI,platinum,14-02-2020,11:00:41,google,sell on internet
LW877564XG,platinum,14-02-2020,11:06:37,tele-sales,
UJ538992GN,platinum,14-02-2020,11:26:00,google,sell in bulk online
VC478419GY,platinum,14-02-2020,11:27:24,google,bulkpro
LO334040UT,platinum,14-02-2020,11:29:24,google,sell on flipkart
HI821587GF,bronze,14-02-2020,11:43:13,whatsapp,
TF994652WH,bronze,14-02-2020,11:55:42,google,bulkpro
SU408456UV,platinum,14-02-2020,11:56:00,website,
UE204918IK,platinum,14-02-2020,12:02:22,website,
SW708228PD,platinum,14-02-2020,12:11:15,website,
PH656047AX,platinum,14-02-2020,12:12:09,website,
EB573132UJ,platinum,14-02-2020,12:15:48,website,
KN568616FI,platinum,14-02-2020,12:18:29,website,
EZ888468DO,platinum,14-02-2020,12:20:44,google,sell in bulk online
RI308385YW,platinum,14-02-2020,12:24:22,website,
UK972253PO,platinum,14-02-2020,12:37:03,android,
SQ105999NK,platinum,14-02-2020,12:50:42,google,sell on flipkart
RZ822719DZ,platinum,14-02-2020,13:09:24,website,
GU869441VT,sliver,14-02-2020,13:35:21,google,sell in bulk online
LB919262HX,platinum,14-02-2020,13:41:45,website,
AS272224XT,platinum,14-02-2020,13:47:10,google,sell in bulk online
CZ904168IV,sliver,14-02-2020,13:49:40,whatsapp,
VE726361BK,sliver,14-02-2020,14:01:03,google,sell in bulk online
KU919759RI,platinum,14-02-2020,14:04:38,tele-sales,
AF773378NO,platinum,14-02-2020,14:06:36,google,sell in bulk online
KX764486JJ,platinum,14-02-2020,14:07:00,google,sell on internet
II854282NE,platinum,14-02-2020,14:09:39,google,sell on internet
VC261726YJ,platinum,14-02-2020,14:13:09,google,sell on internet
JR593580OR,sliver,14-02-2020,14:19:50,google,sell on internet
JC291843FH,platinum,14-02-2020,14:23:33,tele-sales,
NF547783PJ,platinum,14-02-2020,14:28:08,website,
GK606475RT,platinum,14-02-2020,14:33:07,website,
MK657756QJ,gold,14-02-2020,14:42:54,google,sell in bulk online
OX906846UW,platinum,14-02-2020,14:43:50,google,sell online
GC518276FV,platinum,14-02-2020,14:45:01,google,sell in bulk online
RP482742EV,platinum,14-02-2020,15:16:52,google,sell on flipkart
BW492381WP,sliver,14-02-2020,15:17:50,google,sell in bulk online
LG489461RG,sliver,14-02-2020,15:18:47,google,sell in bulk online
JW185166SQ,platinum,14-02-2020,15:28:17,whatsapp,
IP272684DB,platinum,14-02-2020,15:32:43,tele-sales,
BA599121LK,platinum,14-02-2020,15:32:50,whatsapp,
NF851529IN,bronze,14-02-2020,15:36:34,google,sell online
TE724676NT,gold,14-02-2020,15:49:21,tele-sales,
KF165419ZC,gold,14-02-2020,15:52:52,google,sell on amazon
TE161991FU,sliver,14-02-2020,16:05:21,google,sell on flipkart
KC913570KK,platinum,14-02-2020,16:40:59,google,sell online
SV744053GB,platinum,14-02-2020,16:41:24,google,sell on flipkart
CJ783555JR,sliver,14-02-2020,17:02:43,website,
WA111515XC,sliver,14-02-2020,17:03:53,google,sell online
VV313661ZY,platinum,14-02-2020,17:08:48,google,sell online
ES366795EO,platinum,14-02-2020,17:09:25,google,sell in bulk online
KP493150HA,platinum,14-02-2020,17:15:39,website,
DZ367048IC,platinum,14-02-2020,17:23:37,tele-sales,
DH808876MJ,gold,14-02-2020,17:34:39,android,
DN643714DB,platinum,14-02-2020,17:35:11,google,sell in bulk online
EA628641BY,platinum,14-02-2020,17:40:26,website,
VL223492TB,platinum,14-02-2020,17:44:22,google,sell on internet
DE659671JA,platinum,14-02-2020,18:02:06,website,
HP119837TB,gold,14-02-2020,18:04:42,website,
KP946616NB,sliver,14-02-2020,18:51:31,tele-sales,
YJ713921ZM,platinum,14-02-2020,18:52:57,tele-sales,
CF836612ZW,sliver,14-02-2020,18:57:19,website,
LZ111484SK,platinum,14-02-2020,18:57:54,website,
VP649891FT,platinum,14-02-2020,19:08:23,website,
OA356439HD,platinum,14-02-2020,19:12:15,google,sell on internet
HP707522AV,platinum,14-02-2020,19:21:22,google,sell on internet
DM856886FQ,sliver,14-02-2020,19:30:08,website,
MS314443OA,platinum,14-02-2020,19:35:47,website,
MF887889VV,platinum,14-02-2020,19:37:29,android,
DS956211VF,platinum,14-02-2020,19:52:15,google,sell on amazon
RP424335UL,platinum,14-02-2020,20:34:07,tele-sales,
ML762912FF,platinum,14-02-2020,20:39:47,android,
VG843820KZ,platinum,14-02-2020,20:41:30,android,
KF151147OA,platinum,14-02-2020,20:43:57,tele-sales,
QN824360DP,platinum,14-02-2020,20:44:56,google,bulkpro
SY481340PK,platinum,14-02-2020,21:02:23,website,
IL328917RR,platinum,14-02-2020,21:05:26,website,
ID785825NW,platinum,14-02-2020,21:38:13,google,bulkpro
UV204437CA,sliver,14-02-2020,22:13:18,website,
IK509815CN,platinum,14-02-2020,22:21:18,website,
VD963812HW,sliver,14-02-2020,22:35:18,website,
ZL303312VD,platinum,14-02-2020,22:37:13,google,sell in bulk online
LT583739UY,platinum,14-02-2020,22:49:21,google,sell in bulk online
VQ704019BO,gold,14-02-2020,22:56:27,website,
MF171813PD,platinum,14-02-2020,23:10:01,website,
TR454664UR,platinum,14-02-2020,23:25:58,google,sell online
AA462095ZJ,platinum,14-02-2020,23:30:14,website,
RI535225JU,platinum,14-02-2020,23:37:24,website,
XZ602348ZL,platinum,14-02-2020,23:45:42,tele-sales,
PL622867IO,platinum,14-02-2020,23:46:29,website,
MZ992131EK,platinum,15-02-2020,0:37:20,website,
PU476522HE,sliver,15-02-2020,1:51:31,google,sell online
YX764547GW,bronze,15-02-2020,1:55:59,google,sell in bulk online
CV524973KP,sliver,15-02-2020,2:05:59,website,
QO342744MC,platinum,15-02-2020,3:27:21,google,sell in bulk online
OC584061LU,sliver,15-02-2020,6:28:44,whatsapp,
MI918727NC,platinum,15-02-2020,7:14:56,google,sell on amazon
TH247268IB,sliver,15-02-2020,7:15:36,whatsapp,
XZ811369AE,sliver,15-02-2020,7:19:22,google,sell in bulk online
FF411636FN,platinum,15-02-2020,7:20:12,android,
SD862520WI,sliver,15-02-2020,7:23:08,website,
SA337626GT,sliver,15-02-2020,8:26:00,google,bulkpro
ZX867720SB,platinum,15-02-2020,8:41:41,google,sell in bulk online
WV405531LP,sliver,15-02-2020,9:02:17,website,
AN917134KU,platinum,15-02-2020,9:10:11,website,
AM416415WT,sliver,15-02-2020,9:10:28,website,
XW311256QB,bronze,15-02-2020,9:11:29,website,
AM376278AF,platinum,15-02-2020,9:11:45,google,bulkpro
AI137270IF,bronze,15-02-2020,9:30:24,website,
RU126369IT,gold,15-02-2020,9:31:36,website,
HY215761KI,platinum,15-02-2020,9:32:01,website,
IG115773WT,platinum,15-02-2020,9:39:42,website,
PP348423MW,platinum,15-02-2020,9:53:00,google,sell on internet
ID747331HX,platinum,15-02-2020,10:30:47,android,
JV463146XI,sliver,15-02-2020,10:42:44,website,
ZT571990ZX,platinum,15-02-2020,11:00:42,website,
EL483637WM,platinum,15-02-2020,11:01:12,google,bulkpro
UL125155YJ,platinum,15-02-2020,11:02:50,google,sell on flipkart
PS311047VF,platinum,15-02-2020,11:06:03,website,
DW897077HY,sliver,15-02-2020,11:06:47,website,
LC778258JW,platinum,15-02-2020,11:09:39,tele-sales,
KU294157VT,platinum,15-02-2020,11:09:41,website,
IF845543QU,platinum,15-02-2020,11:19:38,google,sell on flipkart
VW422763ZO,platinum,15-02-2020,11:19:43,google,sell on flipkart
FS228618ME,platinum,15-02-2020,11:20:52,website,
CM449851ZZ,platinum,15-02-2020,11:22:32,google,sell on internet
LZ228768IU,platinum,15-02-2020,11:24:21,google,sell in bulk online
AD456254JW,platinum,15-02-2020,11:25:00,android,
LR431245ZH,platinum,15-02-2020,11:34:48,google,sell on amazon
EJ278542YF,platinum,15-02-2020,11:44:56,android,
NE906071VC,platinum,15-02-2020,11:45:32,google,sell on flipkart
LC799371UA,sliver,15-02-2020,11:54:45,google,sell in bulk online
SE552048AA,sliver,15-02-2020,12:08:15,website,
TT295714VL,platinum,15-02-2020,12:10:38,website,
UA535157TP,bronze,15-02-2020,12:20:45,website,
UH515156LL,bronze,15-02-2020,12:22:26,google,sell online
